sourceID,reportingCompany,companyId,contribEmail,reportingCountry,sourceURL,timeSourceAdded,sourceAddType,format,timeSourceScraped,scraped,reportStartDate,reportEndDate,fiscalYear,reportCurrency,currencyMultiplier,nonCurrencyPayment,review,sourceAddedBy,sourcePublishDate,reason
LQQkL,Fresnillo plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/06344120/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/16/16,NA
AqJ8X,Fresnillo plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/06344120/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/14/17,NA
XzlRL,Gabriel Resources Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.gabrielresources.com/site/documents/ESTMAGBU2016_002.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/31/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
XakmL,Galane Gold Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://galanegold.com/_resources/financials/2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
APEeX,Gazprom Pjsc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741508084,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
ApV9Z,Gazprom Pjsc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741508084,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
Av05Z,GB Minerals Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://gbminerals.com/_resources/GB_Minerals_Ltd_ESTMA_XLS_Reporting_FY_2015-2016_Dec_12_16.xlsx,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,7/1/15,6/30/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,12/12/16,NA
Z7N7X,Gear Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://www.gearenergy.com/_templateFiles/2016 ESTMA Report - Gear Energy Ltd.pdf,6/20/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/25/17,NA
AKEeZ,Gem Diamonds Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.gemdiamonds.com/downloads/2016/reports/Gem%20Diamonds_Report%20on%20payments%20to%20Gov_HI-RES.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
Z5KdA,Gem Diamonds Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://www.gemdiamonds.com/downloads/2016/reports/Gem%20Diamonds_Report%20on%20payments%20to%20Gov_HI-RES.pdf,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
AV7dX,Gemfields plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05129023/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,5/31/17,NA
AVKvX,Gemfields plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05129023/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,7/1/15,6/30/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,5/31/17,NA
XJnwX,Genel Energy Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741509680,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
XJJGX,Genel Energy Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741509680,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
XNoPZ,Glencore Canada Corporation,NA,NA,Canada,http://www.nrcan.gc.ca/mining-materials/estma/19797,8/24/17 16:42,ESTMA Scraper,N/A,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,7/4/17,NA
LowoL,Glencore plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE8BF193/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,8/29/16,NA
AgOoA,Glencore plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/23/17,NA
LoGDL,Glencore plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE8BF193/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,8/29/16,NA
AgG3A,Glencore plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/ZE88D77B/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/23/17,NA
LwaxX,Gold Standard Ventures Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://goldstandardv.com/wp-content/uploads/2016/07/ESTMA_Reporting_FY_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,5/30/17,resolved
Ab3GX,Goldbridges Global Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=370395832293780,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
AbE7L,Goldbridges Global Resources Plc,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=370395832293780,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/30/16,NA
A2ywL,Goldcorp Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/038672619/files/doc_downloads/estma/GOLDCORP-INC-ESTMA-Report-year-ended-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/11/17,NA
XB5GA,Golden Arrow Resources Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://goldenarrowresources.com/assets/docs/misc/GRG-ESTMA-2016-1496967160.pdf,6/20/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
X8OnA,Golden Arrow Resources Corp.,NA,NA,Canada,https://goldenarrowresources.com/assets/docs/misc/GRG - ESTMA%E2%80%93Report 2016.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,partial duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/19/17,NA
A2NVA,Golden Queen Mining Co. Ltd.,NA,elliot.kt.tan@gmail.com,Canada,https://www.goldenqueen.com/assets/docs/pdf/estma-gqm-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
L90gZ,Golden Star Resources Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/789791377/files/doc_downloads/2016-ESTMA-Report-Golden-Star-Resources-Ltd-E580878.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 1 entity names found in project names (in general),tmorrison@resourcegovernance.org,5/25/17,NA
A3pgX,GoldMining Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://goldmining.com/_resources/GoldMiningInc-2016-ESTMA-Reporting.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,12/1/15,11/30/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,4/26/17,NA
ApGzL,Gowest Gold Ltd.,NA,NA,Canada,http://www.gowestgold.com/wp/wp-content/uploads/2017/06/Reporting-12.31.16.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,broken link,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/19/17,NA
Z5OyA,GPM Metals Inc.,NA,NA,Canada,http://www.gpmmetals.ca/sites/default/files/ESTMA%202016.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,broken link,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,8/2/17,NA
XN15A,Gran Colombia Gold Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://s21.q4cdn.com/834539576/files/ESTMA/Gran-Colombia-Gold-Corp.-2016-ESTMA-Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
XNxxL,Gran Tierra Energy Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.grantierra.com/upload/media_element/89/69eb59186eba/gran-tierra-energy-estma-2016-annual-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
Zn39L,Granite Oil Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.graniteoil.ca/uploads/ESTMA%E2%80%93Reporting-GraniteOilCorp2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Z7V8X,Graymont Limited,NA,elliot.kt.tan@gmail.com,Canada,http://www.graymont.com/sites/default/files/graymont-limited-2016-estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR Canada Taxes don't tally; United States of America Taxes don't tally,tmorrison@resourcegovernance.org,5/26/17,NA
XBBQX,Great Eastern Energy Group,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741691464,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/4/15,3/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/8/16,NA
XBakA,Great Eastern Energy Group,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741691464,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/4/15,3/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/8/16,NA
L60DX,Great Panther Silver Limited,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/278725388/files/doc_financials/2016/q4/2016_ESTMA_REPORT_for_the_year_ended_December_31_2016_amended.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,3/28/17,NA
X8JvL,Great Quest Fertilizer Ltd.,NA,NA,Canada,http://assets-powerstores-com.s3.amazonaws.com/data/org/11950/media/doc/estma_-_report_fiscal_year_2016-27df38ac5e273e3352f51a2a713d795e.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,yes,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,7/4/17,NA
LwgPL,Green Dragon Gas Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741694303,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/9/16,NA
LwkwL,Green Dragon Gas Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741694303,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/9/16,NA
Lm3MX,Greenfields Petroleum Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.greenfields-petroleum.com/uploads/ESTMA%202016%20Annual%20Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
ZWa9A,GrowMax Resources Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.growmaxcorp.com/sites/1/files/images/reporting_template_2016_v3.0_argentina_and_peru1.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
AkooA,Gulf Keystone Petroleum Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741695706,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/12/16,NA
AkGQA,Gulf Keystone Petroleum Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,http://tools.morningstar.co.uk/tsweu6nqxu/globaldocuments/document/rnsNewsItem.aspx?DocumentId=373204741695706,8/30/17 14:29,UK Manual Scrape,NA,8/30/17 14:29,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,9/12/16,NA
Ag1QZ,Harvest Operations Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.harvestenergy.ca/upload/annual_report/20/01/2016-estma-report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
A3meZ,Hecla QuÃ•Â©bec Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.hecla-mining.com/wp-content/uploads/2015/10/ESTMA-HQ-Reporting-Template-Dec-31-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,1/1/17,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
AY1nA,Hemisphere Energy Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://www.hemisphereenergy.ca/sites/default/files/PDFs/ESTMA%20Report%20%282016%29.pdf,7/10/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/29/17,NA
LEO7X,Hemisphere Energy Corporation,NA,NA,Canada,http://www.hemisphereenergy.ca/sites/default/files/PDFs/ESTMA Report %282016%29.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,full duplicate,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,6/9/17,NA
Zl8pZ,Heritage Royalty Limited Partnership,NA,elliot.kt.tan@gmail.com,Canada,http://heritageroyalty.ca/file/2016/11/ESTMA-HRLP-Reporting-Template-Dec-30-2015.xlsx,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,7/30/15,12/30/15,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/27/16,NA
A2jGA,Heritage Royalty Resource Corp,NA,elliot.kt.tan@gmail.com,Canada,http://heritageroyalty.ca/file/2017/05/ESTMA-HRRC-Report-Dec-31-2016.xlsx,6/5/17,ESTMA scraper,XLS,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR sourceId not found in project table,tmorrison@resourcegovernance.org,5/27/17,resolved data
Zr94X,Hibernia Management and Development Company Ltd,NA,elliot.kt.tan@gmail.com,Canada,http://www.hibernia.ca/ESTMAReportingHibernia2016Final.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
ARwNX,High River Gold Mines Ltd.,NA,NA,Canada,http://www.nordgold.com/upload/iblock/88a/2016_Report_on_Payments.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,not scraped,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,7/4/17,NA
LQEqL,Hills UK,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00530623/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,5/1/15,4/30/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,3/8/17,NA
LQQWL,Hills UK,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00530623/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,5/1/15,4/30/16,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,3/8/17,NA
AqQJA,Hochschild Mining plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05777693/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/29/16,NA
ApkzL,Hochschild Mining plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05777693/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/29/17,NA
AqJOX,Hochschild Mining plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05777693/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/29/16,NA
ApV4Z,Hochschild Mining plc,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/05777693/year/2016/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,full duplicate,1/1/16,12/31/16,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,6/29/17,NA
ZnjJZ,Hudbay Minerals Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/305438552/files/doc_downloads/2017/CONSOLIDATED-ESTMA-Template-(5-24-2017)-Presentation-Revised-Final.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/24/17,NA
Z5myZ,Hunting PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00974568/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2/23/17,NA
Z5K5A,Hunting PLC,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/00974568/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,USD,1,NA,NA,hsubhash@resourcegovernance.org,2/23/17,NA
Ak3PA,IAMGOLD Corporation,NA,elliot.kt.tan@gmail.com,Canada,http://s1.q4cdn.com/766430901/files/doc_downloads/2017/2016-Annual-ESTMA-Consolidation-vF.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,NA,tmorrison@resourcegovernance.org,5/29/17,resolved
AOqvZ,IC Potash Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://icpotash.com/_resources/pdf/ESTMA-Reporting-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,4/28/17,NA
A2qwL,Ikkuma Resources Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.ikkumarescorp.com/download/2016+ESTMA+Report+IKM.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/16/17,NA
7ARkX,Imaginea Energy Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://imagineaenergy.com/wp-content/uploads/2017/05/ESTMA-Report-FINAL-1.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/26/17,NA
Zlv7A,IMPACT Silver Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.impactsilver.com/i/pdf/2016ESTMA-IPT.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/23/17,NA
AGgwA,Imperial Metals Corporation,NA,elliot.kt.tan@gmail.com,Canada,https://www.imperialmetals.com/assets/docs/2016-imperial-metals-coporation-consolidated-estma-report.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
L6yxZ,InPlay Oil Corp.,NA,elliot.kt.tan@gmail.com,Canada,http://www.inplayoil.com/sites/2/files/documents/inplay_-_estma_reporting_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,DATA ERROR 3 entity names found in project names (in general),tmorrison@resourcegovernance.org,5/30/17,NA
8AxkL,Integra Gold Corp.,NA,elliot.kt.tan@gmail.com,Canada,https://integragold.com/site/assets/files/2347/estma_integra_2016_report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
Ax0kA,INV Metals Inc.,NA,elliot.kt.tan@gmail.com,Canada,http://www.invmetals.com/wp-content/uploads/2017/05/Q4_2016_ESTMA_REPORT_FINAL.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/30/17,NA
Z5R2L,ISH Energy Ltd.,NA,elliot.kt.tan@gmail.com,Canada,http://ishenergy.ca/wp-content/uploads/2017/05/ESTMA_Ã¯Â¿Â½Ã¯Â¿Â½Reporting-ISH-Energy-2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/17/17,NA
Ag8aX,ISH Energy Ltd.,NA,NA,Canada,http://ishenergy.ca/wp-content/uploads/2017/05/ESTMA‰ÛÒReporting-ISH-Energy-2016.pdf,8/24/17 16:42,ESTMA Scraper,PDF,NA,not scraped,NA,NA,NA,NA,NA,NA,NA,hsubhash@resourcegovernance.org,5/31/17,NA
AV75X,Ithaca Energy (UK) Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC272009/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/16/16,NA
LEa1L,Ithaca Energy (UK) Ltd,NA,hsubhash@resourcegovernance.org,United Kingdom,https://extractives.companieshouse.gov.uk/company/SC272009/year/2015/version/1/zip,8/30/17 13:13,CoHo Api,API,8/30/17 13:13,yes,1/1/15,12/31/15,NA,GBP,1,NA,NA,hsubhash@resourcegovernance.org,11/16/16,NA
AORWL,Ivanhoe Mines Ltd.,NA,elliot.kt.tan@gmail.com,Canada,https://www.ivanhoemines.com/site/assets/files/2792/2016-estma-ivn.pdf,6/7/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
nAMlL,Jaguar Mining Inc.,NA,elliot.kt.tan@gmail.com,Canada,https://jaguarmining.com/site/assets/files/2167/estma_report_2016-_jaguar_mining_-_e950923_-_fy_2016.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/27/17,NA
L9wBX,Japan Canada Oil Sands Limited,NA,elliot.kt.tan@gmail.com,Canada,https://static1.squarespace.com/static/572111554c2f853429920459/t/592d8858be65946eb956513e/1496156248867/2016+ESTMA+Report.pdf,6/5/17,ESTMA scraper,PDF,2017-07-01 11:32:23 EDT,yes,1/1/16,12/31/16,NA,USD,1,FALSE,new data,tmorrison@resourcegovernance.org,5/29/17,NA
