sourceID,projectCountry,reportingCompany,projectName,paymentType,reportYear,projectPayment,totPay,proportionPay,sourceURL,reportingCountry
src_PXJeJA,United Kingdom of Great Britain and Northern Ireland,Conocophillips Uk Limited,Shetland,Fees,2015,100593.46848380301,100593.46848380301,1,https://extractives.companieshouse.gov.uk/company/00524868/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_JLo8zA,United Kingdom of Great Britain and Northern Ireland,Conocophillips Uk Limited,Shetland,Fees,2016,128141.48500050801,128141.48500050801,1,https://extractives.companieshouse.gov.uk/company/00524868/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_QL1QzL,United Kingdom of Great Britain and Northern Ireland,Dana Petroleum Limited,Claymore,Taxes,2015,-793562.887174983,-793562.887174983,1,https://extractives.companieshouse.gov.uk/company/03456891/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_QL1QzL,United Kingdom of Great Britain and Northern Ireland,Dana Petroleum Limited,Victor,Taxes,2015,-1512325.777129806,-1512325.777129806,1,https://extractives.companieshouse.gov.uk/company/03456891/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_VXzkrZ,United Kingdom of Great Britain and Northern Ireland,Dana Petroleum Ltd,Victor,Taxes,2016,-2271.0258336760003,-2271.0258336760003,1,https://extractives.companieshouse.gov.uk/company/03456891/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAPgaL,United Kingdom of Great Britain and Northern Ireland,Endeavour Energy Uk Limited,Alba,Taxes,2015,16906570.0661348,16906570.0661348,1,https://extractives.companieshouse.gov.uk/company/05030838/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_dAkxBX,United Kingdom of Great Britain and Northern Ireland,Enquest Plc,Alba,Taxes,2015,-4539623,-4539623,1,https://extractives.companieshouse.gov.uk/company/07140891/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1AVqEL,United Kingdom of Great Britain and Northern Ireland,Ithaca Energy Uk Ltd,Wytch Farm,Taxes,2015,5084561.894372517,5084561.894372517,1,https://extractives.companieshouse.gov.uk/company/SC272009/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJRkX,United Kingdom of Great Britain and Northern Ireland,Ithaca Energy Uk Ltd,Wytch Farm,Taxes,2016,1130083.787897922,1130083.787897922,1,https://extractives.companieshouse.gov.uk/company/SC272009/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KXNymA,United Kingdom of Great Britain and Northern Ireland,Mitsui Ep Uk Limited,Alba,Taxes,2015,6088149.912631092,6088149.912631092,1,https://extractives.companieshouse.gov.uk/company/07652477/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1L97QX,United Kingdom of Great Britain and Northern Ireland,Perenco Uk Limited,Gawain,Fees,2015,8822.916338775001,8822.916338775001,1,https://extractives.companieshouse.gov.uk/company/04653066/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1L97QX,United Kingdom of Great Britain and Northern Ireland,Perenco Uk Limited,Thames,Fees,2015,674897.336029471,674897.336029471,1,https://extractives.companieshouse.gov.uk/company/04653066/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1L97QX,United Kingdom of Great Britain and Northern Ireland,Perenco Uk Limited,Wytch Farm,Fees,2015,804897.470087082,804897.470087082,1,https://extractives.companieshouse.gov.uk/company/04653066/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_nAMJDX,United Kingdom of Great Britain and Northern Ireland,Perenco Uk Limited,Wytch Farm,Fees,2016,707450.200870716,707450.200870716,1,https://extractives.companieshouse.gov.uk/company/04653066/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_bXa69Z,United Kingdom of Great Britain and Northern Ireland,Premier Oil Plc,Scott,Taxes,2015,-108e4,-108e4,1,https://extractives.companieshouse.gov.uk/company/SC234781/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_bXa69Z,United Kingdom of Great Britain and Northern Ireland,Premier Oil Plc,Wytch Farm,Taxes,2015,174e5,174e5,1,https://extractives.companieshouse.gov.uk/company/SC234781/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_eA34EX,United Kingdom of Great Britain and Northern Ireland,Premier Oil Plc,Wytch Farm,Taxes,2016,506e3,506e3,1,https://extractives.companieshouse.gov.uk/company/SC234781/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_jXyx9A,United Kingdom of Great Britain and Northern Ireland,Repsol Sinopec Resources Uk Limited,Claymore,Taxes,2015,-55661310.292534344,-55661310.292534344,1,https://extractives.companieshouse.gov.uk/company/00825828/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_jXyx9A,United Kingdom of Great Britain and Northern Ireland,Repsol Sinopec Resources Uk Limited,P185,Fees,2015,88213.88561054,88213.88561054,1,https://extractives.companieshouse.gov.uk/company/00825828/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_jXyx9A,United Kingdom of Great Britain and Northern Ireland,Repsol Sinopec Resources Uk Limited,Wytch Farm,Taxes,2015,2636832.8186723674,2636832.8186723674,1,https://extractives.companieshouse.gov.uk/company/00825828/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_EXBBQX,United Kingdom of Great Britain and Northern Ireland,Royal Dutch Shell Plc,Shetland,Fees,2015,158910,158910,1,https://extractives.companieshouse.gov.uk/company/04366849/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_1AVo5X,United Kingdom of Great Britain and Northern Ireland,Suncor Energy Inc,Buzzard Field,Taxes,2016,192394801.59,192394801.59,1,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_1AVo5X,United Kingdom of Great Britain and Northern Ireland,Suncor Energy Inc,Golden Eagle,Taxes,2016,50399893.1224,50399893.1224,1,http://www.suncor.com/~/media/Files/PDF/Investor%20Centre/Financial%20Reports/ESTMA/2016-Suncor-ESTMA-report.ashx?la=en-CA,Canada
src_BLmGaX,United Kingdom of Great Britain and Northern Ireland,Total Sa,Bruce,Taxes,2015,389e5,389e5,1,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,United Kingdom of Great Britain and Northern Ireland,Total Sa,Bruce,Taxes,2016,-131e5,-131e5,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_BLmGaX,United Kingdom of Great Britain and Northern Ireland,Total Sa,Greater Markham Area,Fees,2015,194e3,194e3,1,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,United Kingdom of Great Britain and Northern Ireland,Total Sa,Greater Markham Area,Fees,2016,147e3,147e3,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_KAPkoL,United Kingdom of Great Britain and Northern Ireland,Tullow Oil Plc,Gawain,Fees,2015,10615,106886,0.09931141590105345,https://extractives.companieshouse.gov.uk/company/03919249/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAPkoL,United Kingdom of Great Britain and Northern Ireland,Tullow Oil Plc,Gawain,Payments for infrastructure improvements,2015,96271,106886,0.9006885840989466,https://extractives.companieshouse.gov.uk/company/03919249/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_KAPkoL,United Kingdom of Great Britain and Northern Ireland,Tullow Oil Plc,Thames,Fees,2015,17083,17083,1,https://extractives.companieshouse.gov.uk/company/03919249/year/2015/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_pZ5mZ8,United States of America,Agnico Eagle Mines Limited,Delta,Fees,2016,75448.9418,75448.9418,1,https://s21.q4cdn.com/374334112/files/doc_downloads/estma/E946113-Agnico-Eagle-Mines-Limited-Consolidated-ESTMA-Report-2016.pdf,Canada
src_eA3pgX,United States of America,Barrick Gold Corporation,Bald Mountain,Fees,2016,75448.9418,1290176.90478,0.058479532163742694,http://www.barrick.com/files/reporting/Barrick-2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_eA3pgX,United States of America,Barrick Gold Corporation,Bald Mountain,Taxes,2016,1214727.96298,1290176.90478,0.9415204678362574,http://www.barrick.com/files/reporting/Barrick-2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_eA3pgX,United States of America,Barrick Gold Corporation,Goldstrike,Fees,2016,671495.58202,19231935.264820002,0.03491565319733228,http://www.barrick.com/files/reporting/Barrick-2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_eA3pgX,United States of America,Barrick Gold Corporation,Goldstrike,Taxes,2016,18560439.682800002,19231935.264820002,0.9650843468026677,http://www.barrick.com/files/reporting/Barrick-2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_aAOqvZ,United States of America,Bhp Billiton Limited,Eagle Ford,Fees,2016,2e5,24e5,0.08333333333333333,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Eagle Ford,Other,2016,17e5,24e5,0.7083333333333334,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Eagle Ford,Taxes,2016,5e5,24e5,0.20833333333333334,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Haynesville,Bonuses,2016,2e5,741e5,0.002699055330634278,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Haynesville,Fees,2016,22e5,741e5,0.029689608636977057,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Haynesville,Other,2016,29e5,741e5,0.03913630229419703,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Haynesville,Royalties,2016,437e5,741e5,0.5897435897435898,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_aAOqvZ,United States of America,Bhp Billiton Limited,Haynesville,Taxes,2016,251e5,741e5,0.33873144399460187,http://www.bhp.com/-/media/documents/investors/annual-reports/2017/bhpeconomiccontributionreport2017.pdf,United Kingdom of Great Britain and Northern Ireland
src_mZlv7A,United States of America,Bhp Billiton Plc,Eagle Ford,Fees,2015,3904686,125531759,0.03110516439110839,https://extractives.companieshouse.gov.uk/company/03196209/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_mZlv7A,United States of America,Bhp Billiton Plc,Eagle Ford,Royalties,2015,32035670,125531759,0.2551997220081971,https://extractives.companieshouse.gov.uk/company/03196209/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_mZlv7A,United States of America,Bhp Billiton Plc,Eagle Ford,Taxes,2015,89591403,125531759,0.7136951136006945,https://extractives.companieshouse.gov.uk/company/03196209/year/2016/version/1/zip,United Kingdom of Great Britain and Northern Ireland
src_PXJb6X,United States of America,Bouyges,Delta,Fees,2016,30972.248747999998,263264.114358,0.11764705882352941,http://hugin.info/155933/R/2081224/783854.pdf,France
src_PXJb6X,United States of America,Bouyges,Delta,Taxes,2016,232291.86560999998,263264.114358,0.8823529411764706,http://hugin.info/155933/R/2081224/783854.pdf,France
src_nAM6QX,United States of America,Cnooc Limited,Red Dog,Fees,2016,12652.762509036002,12652.762509036002,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_nAM6QX,United States of America,Cnooc Limited,Wind River,Fees,2016,54636.94953914401,54636.94953914401,1,http://www.cnoocltd.com/jcms/jcms_files/jcms1/web5/site/attach/0/1705261738577119669.pdf,Canada
src_oAvGOX,United States of America,Coeur Mining Inc,Rochester,Fees,2016,12e4,289e4,0.04152249134948097,http://responsibility.coeur.com/pdf/2016-Coeur-Mining-ESTMA-Report.pdf,Canada
src_oAvGOX,United States of America,Coeur Mining Inc,Rochester,Taxes,2016,277e4,289e4,0.9584775086505191,http://responsibility.coeur.com/pdf/2016-Coeur-Mining-ESTMA-Report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Eagle Ford,Fees,2016,47e4,4332e4,0.01084949215143121,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Eagle Ford,Royalties,2016,145e4,4332e4,0.03347183748845799,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Eagle Ford,Taxes,2016,414e5,4332e4,0.9556786703601108,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Haynesville,Royalties,2016,26e4,123e4,0.21138211382113822,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Haynesville,Taxes,2016,97e4,123e4,0.7886178861788617,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Wind River,Fees,2016,19e4,474e4,0.04008438818565401,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Wind River,Royalties,2016,-47e4,474e4,-0.09915611814345991,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_GL0keZ,United States of America,Encana Corporation,Wind River,Taxes,2016,502e4,474e4,1.0590717299578059,http://www.encana.com/pdf/investors/2016-encana-estma-report.pdf,Canada
src_EXBDqL,United States of America,Eni,Beaufort Sea,Fees,2016,238928.77605599997,43312477.570595995,0.0055163959546429666,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_EXBDqL,United States of America,Eni,Beaufort Sea,Royalties,2016,52431592.523399994,43312477.570595995,1.2105424456022065,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_EXBDqL,United States of America,Eni,Beaufort Sea,Taxes,2016,-9358043.72886,43312477.570595995,-0.21605884155684957,https://www.eni.com/docs/en_IT/enicom/publications-archive/publications/reports/reports-2016/Report-Payments-governments-2016.pdf,Italy
src_VXzYlA,United States of America,Heidelbergcement Ag,Rochester,Fees,2016,8761.827940461,8761.827940461,1,https://www.bundesanzeiger.de/ebanzwww/wexsservlet,Germany
src_vLE8VZ,United States of America,Kghm International,Robinson,Fees,2016,76e4,205e4,0.37073170731707317,http://kghm.com/sites/kghm2014/files/kghmi_estma_reporting_2016_0.pdf,Canada
src_vLE8VZ,United States of America,Kghm International,Robinson,Taxes,2016,129e4,205e4,0.6292682926829268,http://kghm.com/sites/kghm2014/files/kghmi_estma_reporting_2016_0.pdf,Canada
src_zAY8nL,United States of America,Kghm Polska Mied Sa,Robinson,Other,2016,760883.808,760883.808,1,kghm.com/sites/kghm2014/files/document-attachments/report_on_payments.pdf,Poland
src_2AdRgZ,United States of America,Kinross Gold Corporation,Bald Mountain,Fees,2016,162e4,384e4,0.421875,http://s2.q4cdn.com/496390694/files/Kinross-Gold-Corporation-2016-Report-Extractive-Sector-Transparency-Measures-Act-(ESTMA).pdf,Canada
src_2AdRgZ,United States of America,Kinross Gold Corporation,Bald Mountain,Taxes,2016,222e4,384e4,0.578125,http://s2.q4cdn.com/496390694/files/Kinross-Gold-Corporation-2016-Report-Extractive-Sector-Transparency-Measures-Act-(ESTMA).pdf,Canada
src_WZWxPL,United States of America,Liberty Gold Corp Formerly Pilot Gold Inc,Antelope,Fees,2016,1e4,1e4,1,http://www.libertygold.ca/images/pdf/Liberty_Gold_ESTMA_Reporting_2016_1.pdf,Canada
src_WZWxPL,United States of America,Liberty Gold Corp Formerly Pilot Gold Inc,Goldstrike,Fees,2016,17e4,17e4,1,http://www.libertygold.ca/images/pdf/Liberty_Gold_ESTMA_Reporting_2016_1.pdf,Canada
src_dAk0oX,United States of America,Petroshale Inc,North Dakota,Bonuses,2016,5658670.635,5847292.9895,0.9677419354838709,http://www.petroshaleinc.com/wp-content/uploads/2017/05/2016-PSH-ESTMA.pdf,Canada
src_dAk0oX,United States of America,Petroshale Inc,North Dakota,Fees,2016,188622.35450000002,5847292.9895,0.03225806451612903,http://www.petroshaleinc.com/wp-content/uploads/2017/05/2016-PSH-ESTMA.pdf,Canada
src_lLj0yX,United States of America,Prairie Provident Resources Inc,North Dakota,Royalties,2016,369699.81482,369699.81482,1,http://www.ppr.ca/wp-content/uploads/2017/05/2016-Extractive-Sector-Transparency-Measures-Act-ESTMA-Report.pdf,Canada
src_nAMdDL,United States of America,Repsol,Beaufort Sea,Fees,2016,884921.3927999999,884921.3927999999,1,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_nAMdDL,United States of America,Repsol,Eagle Ford,Taxes,2016,7521831.838799999,7521831.838799999,1,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_nAMdDL,United States of America,Repsol,Marcellus,Fees,2016,9955365.669,15707354.722199999,0.6338028169014085,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_nAMdDL,United States of America,Repsol,Marcellus,Other,2016,331845.52229999995,15707354.722199999,0.02112676056338028,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_nAMdDL,United States of America,Repsol,Marcellus,Taxes,2016,5420143.5309,15707354.722199999,0.34507042253521125,https://imagenes.repsol.com/es_en/23022017HR_informe_consolidado_pagos_administraciones_publicas_actividades_exploracion_produccion_hidrocarburos_en_tcm11-752545.pdf,Spain
src_1AV75X,United States of America,Rye Patch Gold Corp,Rochester,Taxes,2016,225592.33598200002,225592.33598200002,1,http://ryepatchgold.com/wp-content/uploads/2017/05/ESTMA2016-Report.pdf,Canada
src_1L93oX,United States of America,Statoil,Eagle Ford,Fees,2015,116705.21359417847,12192000.228659742,0.009572277838368101,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2015/statoil-2015-payments-to-governments.pdf,Norway
src_1L93oX,United States of America,Statoil,Eagle Ford,Royalties,2015,583050.8967384767,12192000.228659742,0.04782241517416467,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2015/statoil-2015-payments-to-governments.pdf,Norway
src_nAMBJX,United States of America,Statoil,Eagle Ford,Royalties,2016,1083448.44,8962750.44,0.1208834773714842,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_1L93oX,United States of America,Statoil,Eagle Ford,Taxes,2015,11492244.118327087,12192000.228659742,0.9426053069874673,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2015/statoil-2015-payments-to-governments.pdf,Norway
src_nAMBJX,United States of America,Statoil,Eagle Ford,Taxes,2016,7879302,8962750.44,0.8791165226285158,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,United States of America,Statoil,Marcellus,Royalties,2016,207040,11611285,0.017830929134889033,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_nAMBJX,United States of America,Statoil,Marcellus,Taxes,2016,11404245,11611285,0.982169070865111,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_1L93oX,United States of America,Statoil,Tahiti,Royalties,2015,39866932.184523106,39866932.184523106,1,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2015/statoil-2015-payments-to-governments.pdf,Norway
src_nAMBJX,United States of America,Statoil,Tahiti,Royalties,2016,18410014.93,18410014.93,1,https://www.statoil.com/content/dam/statoil/documents/annual-reports/2016/statoil-2016-annual-report.pdf,Norway
src_oXDYvZ,United States of America,Teck Resources Limited,Red Dog,Fees,2016,588501.74604,19450737.19604,0.03025601241272304,http://www.teck.com/media/2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_oXDYvZ,United States of America,Teck Resources Limited,Red Dog,Taxes,2016,18862235.45,19450737.19604,0.9697439875872769,http://www.teck.com/media/2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_oXDYvZ,United States of America,Teck Resources Limited,San Antonio,Fees,2016,128263.20106,128263.20106,1,http://www.teck.com/media/2016-Extractive-Sector-Transparency-Measures-Act-Report.pdf,Canada
src_BLmGaX,United States of America,Total Sa,Tahiti,Royalties,2015,2e7,2e7,1,http://www.total.com/sites/default/files/atoms/files/registration_document_2015.pdf,United Kingdom of Great Britain and Northern Ireland
src_WZWJaX,United States of America,Total Sa,Tahiti,Royalties,2016,144e5,144e5,1,https://www.total.com/sites/default/files/atoms/files/ddr2016_va_web.pdf,United Kingdom of Great Britain and Northern Ireland
src_GL099A,United States of America,Trimetals Mining Inc,San Antonio,Fees,2016,2e4,2e4,1,http://www.trimetalsmining.com/wp-content/uploads/2017/05/TMI-2016-ESTMA-Report-revised.pdf,Canada
src_BAbE5L,United States of America,Uranium One Inc,Antelope,Fees,2016,301795.7672,301795.7672,1,http://old.uranium1.com/index.php/en/component/docman/doc_download/1133-estma-report-for-2016,Canada
